trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint,travel_time_sec,distance_m,speed_kmph,hour,minute,stop_lat,stop_lon,stop_name,arrival_sec,next_arrival_sec,hour_of_day,service_id,direction_id,traffic_label
13538,0 days 19:27:34,0 days 19:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),70054.0,70204.0,19.0,weekday,,Light
13539,0 days 19:36:34,0 days 19:36:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,36,28.68396,76.989822,Mundka Industrial Area (M.I.A),70594.0,70744.0,19.0,weekday,,Light
13540,0 days 19:45:34,0 days 19:45:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,45,28.68396,76.989822,Mundka Industrial Area (M.I.A),71134.0,71284.0,19.0,weekday,,Light
13541,0 days 19:54:34,0 days 19:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),71674.0,71824.0,19.0,weekday,,Light
13542,0 days 20:03:34,0 days 20:03:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,3,28.68396,76.989822,Mundka Industrial Area (M.I.A),72214.0,72364.0,20.0,weekday,,Light
13543,0 days 20:12:34,0 days 20:12:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,12,28.68396,76.989822,Mundka Industrial Area (M.I.A),72754.0,72904.0,20.0,weekday,,Light
13544,0 days 20:21:34,0 days 20:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),73294.0,73444.0,20.0,weekday,,Light
13545,0 days 20:30:34,0 days 20:30:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,30,28.68396,76.989822,Mundka Industrial Area (M.I.A),73834.0,73984.0,20.0,weekday,,Light
13546,0 days 20:39:34,0 days 20:39:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,39,28.68396,76.989822,Mundka Industrial Area (M.I.A),74374.0,74524.0,20.0,weekday,,Light
13547,0 days 20:48:34,0 days 20:48:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,48,28.68396,76.989822,Mundka Industrial Area (M.I.A),74914.0,75064.0,20.0,weekday,,Light
13548,0 days 20:57:34,0 days 20:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),75454.0,75604.0,20.0,weekday,,Light
13549,0 days 21:06:34,0 days 21:06:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,6,28.68396,76.989822,Mundka Industrial Area (M.I.A),75994.0,76144.0,21.0,weekday,,Light
13550,0 days 21:15:34,0 days 21:15:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,15,28.68396,76.989822,Mundka Industrial Area (M.I.A),76534.0,76684.0,21.0,weekday,,Light
13551,0 days 21:24:34,0 days 21:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),77074.0,77224.0,21.0,weekday,,Light
13552,0 days 21:34:34,0 days 21:34:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,34,28.68396,76.989822,Mundka Industrial Area (M.I.A),77674.0,77824.0,21.0,weekday,,Light
13553,0 days 21:44:34,0 days 21:44:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,44,28.68396,76.989822,Mundka Industrial Area (M.I.A),78274.0,78424.0,21.0,weekday,,Light
13554,0 days 21:54:34,0 days 21:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),78874.0,79024.0,21.0,weekday,,Light
13555,0 days 22:04:34,0 days 22:04:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,4,28.68396,76.989822,Mundka Industrial Area (M.I.A),79474.0,79624.0,22.0,weekday,,Light
13556,0 days 22:14:34,0 days 22:14:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,14,28.68396,76.989822,Mundka Industrial Area (M.I.A),80074.0,80224.0,22.0,weekday,,Light
13557,0 days 22:24:34,0 days 22:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),80674.0,80824.0,22.0,weekday,,Light
13558,0 days 22:34:34,0 days 22:34:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,34,28.68396,76.989822,Mundka Industrial Area (M.I.A),81274.0,81424.0,22.0,weekday,,Light
13559,0 days 22:44:34,0 days 22:44:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,44,28.68396,76.989822,Mundka Industrial Area (M.I.A),81874.0,82024.0,22.0,weekday,,Light
13560,0 days 22:54:34,0 days 22:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),82474.0,82624.0,22.0,weekday,,Light
13561,0 days 23:04:34,0 days 23:04:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,23,4,28.68396,76.989822,Mundka Industrial Area (M.I.A),83074.0,83224.0,23.0,weekday,,Light
13772,0 days 06:17:34,0 days 06:17:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,6,17,28.68396,76.989822,Mundka Industrial Area (M.I.A),22654.0,22804.0,6.0,weekday,,Light
13773,0 days 06:27:34,0 days 06:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,6,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),23254.0,23404.0,6.0,weekday,,Light
13774,0 days 06:37:34,0 days 06:37:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,6,37,28.68396,76.989822,Mundka Industrial Area (M.I.A),23854.0,24004.0,6.0,weekday,,Light
13775,0 days 06:47:34,0 days 06:47:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,6,47,28.68396,76.989822,Mundka Industrial Area (M.I.A),24454.0,24604.0,6.0,weekday,,Light
13776,0 days 06:57:34,0 days 06:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,6,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),25054.0,25204.0,6.0,weekday,,Light
13777,0 days 07:07:34,0 days 07:07:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,7,28.68396,76.989822,Mundka Industrial Area (M.I.A),25654.0,25804.0,7.0,weekday,,Light
13778,0 days 07:17:34,0 days 07:17:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,17,28.68396,76.989822,Mundka Industrial Area (M.I.A),26254.0,26404.0,7.0,weekday,,Light
13779,0 days 07:27:34,0 days 07:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),26854.0,27004.0,7.0,weekday,,Light
13780,0 days 07:37:34,0 days 07:37:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,37,28.68396,76.989822,Mundka Industrial Area (M.I.A),27454.0,27604.0,7.0,weekday,,Light
13781,0 days 07:47:34,0 days 07:47:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,47,28.68396,76.989822,Mundka Industrial Area (M.I.A),28054.0,28204.0,7.0,weekday,,Light
13782,0 days 07:57:34,0 days 07:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,7,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),28654.0,28804.0,7.0,weekday,,Light
13783,0 days 08:07:34,0 days 08:07:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,7,28.68396,76.989822,Mundka Industrial Area (M.I.A),29254.0,29404.0,8.0,weekday,,Light
13784,0 days 08:17:34,0 days 08:17:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,17,28.68396,76.989822,Mundka Industrial Area (M.I.A),29854.0,30004.0,8.0,weekday,,Light
13785,0 days 08:27:34,0 days 08:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),30454.0,30604.0,8.0,weekday,,Light
13786,0 days 08:36:34,0 days 08:36:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,36,28.68396,76.989822,Mundka Industrial Area (M.I.A),30994.0,31144.0,8.0,weekday,,Light
13787,0 days 08:45:34,0 days 08:45:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,45,28.68396,76.989822,Mundka Industrial Area (M.I.A),31534.0,31684.0,8.0,weekday,,Light
13788,0 days 08:54:34,0 days 08:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,8,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),32074.0,32224.0,8.0,weekday,,Light
13789,0 days 09:03:34,0 days 09:03:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,3,28.68396,76.989822,Mundka Industrial Area (M.I.A),32614.0,32764.0,9.0,weekday,,Light
13790,0 days 09:12:34,0 days 09:12:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,12,28.68396,76.989822,Mundka Industrial Area (M.I.A),33154.0,33304.0,9.0,weekday,,Light
13791,0 days 09:21:34,0 days 09:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),33694.0,33844.0,9.0,weekday,,Light
13792,0 days 09:30:34,0 days 09:30:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,30,28.68396,76.989822,Mundka Industrial Area (M.I.A),34234.0,34384.0,9.0,weekday,,Light
13793,0 days 09:39:34,0 days 09:39:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,39,28.68396,76.989822,Mundka Industrial Area (M.I.A),34774.0,34924.0,9.0,weekday,,Light
13794,0 days 09:48:34,0 days 09:48:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,48,28.68396,76.989822,Mundka Industrial Area (M.I.A),35314.0,35464.0,9.0,weekday,,Light
13795,0 days 09:57:34,0 days 09:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,9,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),35854.0,36004.0,9.0,weekday,,Light
13796,0 days 10:06:34,0 days 10:06:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,6,28.68396,76.989822,Mundka Industrial Area (M.I.A),36394.0,36544.0,10.0,weekday,,Light
13797,0 days 10:15:34,0 days 10:15:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,15,28.68396,76.989822,Mundka Industrial Area (M.I.A),36934.0,37084.0,10.0,weekday,,Light
13798,0 days 10:24:34,0 days 10:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),37474.0,37624.0,10.0,weekday,,Light
13799,0 days 10:33:34,0 days 10:33:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,33,28.68396,76.989822,Mundka Industrial Area (M.I.A),38014.0,38164.0,10.0,weekday,,Light
13800,0 days 10:42:34,0 days 10:42:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,42,28.68396,76.989822,Mundka Industrial Area (M.I.A),38554.0,38704.0,10.0,weekday,,Light
13801,0 days 10:51:34,0 days 10:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,10,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),39094.0,39244.0,10.0,weekday,,Light
13802,0 days 11:00:34,0 days 11:00:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,0,28.68396,76.989822,Mundka Industrial Area (M.I.A),39634.0,39784.0,11.0,weekday,,Light
13803,0 days 11:09:34,0 days 11:09:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,9,28.68396,76.989822,Mundka Industrial Area (M.I.A),40174.0,40324.0,11.0,weekday,,Light
13804,0 days 11:18:34,0 days 11:18:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,18,28.68396,76.989822,Mundka Industrial Area (M.I.A),40714.0,40864.0,11.0,weekday,,Light
13805,0 days 11:27:34,0 days 11:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),41254.0,41404.0,11.0,weekday,,Light
13806,0 days 11:36:34,0 days 11:36:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,36,28.68396,76.989822,Mundka Industrial Area (M.I.A),41794.0,41944.0,11.0,weekday,,Light
13807,0 days 11:45:34,0 days 11:45:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,45,28.68396,76.989822,Mundka Industrial Area (M.I.A),42334.0,42484.0,11.0,weekday,,Light
13808,0 days 11:54:34,0 days 11:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,11,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),42874.0,43024.0,11.0,weekday,,Light
13809,0 days 12:03:34,0 days 12:03:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,3,28.68396,76.989822,Mundka Industrial Area (M.I.A),43414.0,43564.0,12.0,weekday,,Light
13810,0 days 12:12:34,0 days 12:12:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,12,28.68396,76.989822,Mundka Industrial Area (M.I.A),43954.0,44104.0,12.0,weekday,,Light
13811,0 days 12:21:34,0 days 12:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),44494.0,44644.0,12.0,weekday,,Light
13812,0 days 12:31:34,0 days 12:31:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,31,28.68396,76.989822,Mundka Industrial Area (M.I.A),45094.0,45244.0,12.0,weekday,,Light
13813,0 days 12:41:34,0 days 12:41:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,41,28.68396,76.989822,Mundka Industrial Area (M.I.A),45694.0,45844.0,12.0,weekday,,Light
13814,0 days 12:51:34,0 days 12:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,12,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),46294.0,46444.0,12.0,weekday,,Light
13815,0 days 13:01:34,0 days 13:01:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,1,28.68396,76.989822,Mundka Industrial Area (M.I.A),46894.0,47044.0,13.0,weekday,,Light
13816,0 days 13:11:34,0 days 13:11:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,11,28.68396,76.989822,Mundka Industrial Area (M.I.A),47494.0,47644.0,13.0,weekday,,Light
13817,0 days 13:21:34,0 days 13:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),48094.0,48244.0,13.0,weekday,,Light
13818,0 days 13:31:34,0 days 13:31:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,31,28.68396,76.989822,Mundka Industrial Area (M.I.A),48694.0,48844.0,13.0,weekday,,Light
13819,0 days 13:41:34,0 days 13:41:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,41,28.68396,76.989822,Mundka Industrial Area (M.I.A),49294.0,49444.0,13.0,weekday,,Light
13820,0 days 13:51:34,0 days 13:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,13,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),49894.0,50044.0,13.0,weekday,,Light
13821,0 days 14:01:34,0 days 14:01:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,1,28.68396,76.989822,Mundka Industrial Area (M.I.A),50494.0,50644.0,14.0,weekday,,Light
13822,0 days 14:11:34,0 days 14:11:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,11,28.68396,76.989822,Mundka Industrial Area (M.I.A),51094.0,51244.0,14.0,weekday,,Light
13823,0 days 14:21:34,0 days 14:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),51694.0,51844.0,14.0,weekday,,Light
13824,0 days 14:31:34,0 days 14:31:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,31,28.68396,76.989822,Mundka Industrial Area (M.I.A),52294.0,52444.0,14.0,weekday,,Light
13825,0 days 14:41:34,0 days 14:41:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,41,28.68396,76.989822,Mundka Industrial Area (M.I.A),52894.0,53044.0,14.0,weekday,,Light
13826,0 days 14:51:34,0 days 14:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,14,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),53494.0,53644.0,14.0,weekday,,Light
13827,0 days 15:01:34,0 days 15:01:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,1,28.68396,76.989822,Mundka Industrial Area (M.I.A),54094.0,54244.0,15.0,weekday,,Light
13828,0 days 15:11:34,0 days 15:11:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,11,28.68396,76.989822,Mundka Industrial Area (M.I.A),54694.0,54844.0,15.0,weekday,,Light
13829,0 days 15:21:34,0 days 15:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),55294.0,55444.0,15.0,weekday,,Light
13830,0 days 15:31:34,0 days 15:31:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,31,28.68396,76.989822,Mundka Industrial Area (M.I.A),55894.0,56044.0,15.0,weekday,,Light
13831,0 days 15:41:34,0 days 15:41:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,41,28.68396,76.989822,Mundka Industrial Area (M.I.A),56494.0,56644.0,15.0,weekday,,Light
13832,0 days 15:51:34,0 days 15:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,15,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),57094.0,57244.0,15.0,weekday,,Light
13833,0 days 16:01:34,0 days 16:01:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,1,28.68396,76.989822,Mundka Industrial Area (M.I.A),57694.0,57844.0,16.0,weekday,,Light
13834,0 days 16:11:34,0 days 16:11:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,11,28.68396,76.989822,Mundka Industrial Area (M.I.A),58294.0,58444.0,16.0,weekday,,Light
13835,0 days 16:21:34,0 days 16:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),58894.0,59044.0,16.0,weekday,,Light
13836,0 days 16:31:34,0 days 16:31:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,31,28.68396,76.989822,Mundka Industrial Area (M.I.A),59494.0,59644.0,16.0,weekday,,Light
13837,0 days 16:41:34,0 days 16:41:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,41,28.68396,76.989822,Mundka Industrial Area (M.I.A),60094.0,60244.0,16.0,weekday,,Light
13838,0 days 16:51:34,0 days 16:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,16,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),60694.0,60844.0,16.0,weekday,,Light
13839,0 days 17:01:34,0 days 17:01:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,1,28.68396,76.989822,Mundka Industrial Area (M.I.A),61294.0,61444.0,17.0,weekday,,Light
13840,0 days 17:11:34,0 days 17:11:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,11,28.68396,76.989822,Mundka Industrial Area (M.I.A),61894.0,62044.0,17.0,weekday,,Light
13841,0 days 17:21:34,0 days 17:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),62494.0,62644.0,17.0,weekday,,Light
13842,0 days 17:30:34,0 days 17:30:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,30,28.68396,76.989822,Mundka Industrial Area (M.I.A),63034.0,63184.0,17.0,weekday,,Light
13843,0 days 17:39:34,0 days 17:39:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,39,28.68396,76.989822,Mundka Industrial Area (M.I.A),63574.0,63724.0,17.0,weekday,,Light
13844,0 days 17:48:34,0 days 17:48:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,48,28.68396,76.989822,Mundka Industrial Area (M.I.A),64114.0,64264.0,17.0,weekday,,Light
13845,0 days 17:57:34,0 days 17:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,17,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),64654.0,64804.0,17.0,weekday,,Light
13846,0 days 18:06:34,0 days 18:06:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,6,28.68396,76.989822,Mundka Industrial Area (M.I.A),65194.0,65344.0,18.0,weekday,,Light
13847,0 days 18:15:34,0 days 18:15:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,15,28.68396,76.989822,Mundka Industrial Area (M.I.A),65734.0,65884.0,18.0,weekday,,Light
13848,0 days 18:24:34,0 days 18:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),66274.0,66424.0,18.0,weekday,,Light
13849,0 days 18:33:34,0 days 18:33:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,33,28.68396,76.989822,Mundka Industrial Area (M.I.A),66814.0,66964.0,18.0,weekday,,Light
13850,0 days 18:42:34,0 days 18:42:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,42,28.68396,76.989822,Mundka Industrial Area (M.I.A),67354.0,67504.0,18.0,weekday,,Light
13851,0 days 18:51:34,0 days 18:51:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,18,51,28.68396,76.989822,Mundka Industrial Area (M.I.A),67894.0,68044.0,18.0,weekday,,Light
13852,0 days 19:00:34,0 days 19:00:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,0,28.68396,76.989822,Mundka Industrial Area (M.I.A),68434.0,68584.0,19.0,weekday,,Light
13853,0 days 19:09:34,0 days 19:09:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,9,28.68396,76.989822,Mundka Industrial Area (M.I.A),68974.0,69124.0,19.0,weekday,,Light
13854,0 days 19:18:34,0 days 19:18:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,18,28.68396,76.989822,Mundka Industrial Area (M.I.A),69514.0,69664.0,19.0,weekday,,Light
13855,0 days 19:27:34,0 days 19:27:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,27,28.68396,76.989822,Mundka Industrial Area (M.I.A),70054.0,70204.0,19.0,weekday,,Light
13856,0 days 19:36:34,0 days 19:36:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,36,28.68396,76.989822,Mundka Industrial Area (M.I.A),70594.0,70744.0,19.0,weekday,,Light
13857,0 days 19:45:34,0 days 19:45:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,45,28.68396,76.989822,Mundka Industrial Area (M.I.A),71134.0,71284.0,19.0,weekday,,Light
13858,0 days 19:54:34,0 days 19:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,19,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),71674.0,71824.0,19.0,weekday,,Light
13859,0 days 20:03:34,0 days 20:03:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,3,28.68396,76.989822,Mundka Industrial Area (M.I.A),72214.0,72364.0,20.0,weekday,,Light
13860,0 days 20:12:34,0 days 20:12:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,12,28.68396,76.989822,Mundka Industrial Area (M.I.A),72754.0,72904.0,20.0,weekday,,Light
13861,0 days 20:21:34,0 days 20:21:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,21,28.68396,76.989822,Mundka Industrial Area (M.I.A),73294.0,73444.0,20.0,weekday,,Light
13862,0 days 20:30:34,0 days 20:30:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,30,28.68396,76.989822,Mundka Industrial Area (M.I.A),73834.0,73984.0,20.0,weekday,,Light
13863,0 days 20:39:34,0 days 20:39:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,39,28.68396,76.989822,Mundka Industrial Area (M.I.A),74374.0,74524.0,20.0,weekday,,Light
13864,0 days 20:48:34,0 days 20:48:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,48,28.68396,76.989822,Mundka Industrial Area (M.I.A),74914.0,75064.0,20.0,weekday,,Light
13865,0 days 20:57:34,0 days 20:57:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,20,57,28.68396,76.989822,Mundka Industrial Area (M.I.A),75454.0,75604.0,20.0,weekday,,Light
13866,0 days 21:06:34,0 days 21:06:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,6,28.68396,76.989822,Mundka Industrial Area (M.I.A),75994.0,76144.0,21.0,weekday,,Light
13867,0 days 21:15:34,0 days 21:15:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,15,28.68396,76.989822,Mundka Industrial Area (M.I.A),76534.0,76684.0,21.0,weekday,,Light
13868,0 days 21:24:34,0 days 21:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),77074.0,77224.0,21.0,weekday,,Light
13869,0 days 21:34:34,0 days 21:34:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,34,28.68396,76.989822,Mundka Industrial Area (M.I.A),77674.0,77824.0,21.0,weekday,,Light
13870,0 days 21:44:34,0 days 21:44:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,44,28.68396,76.989822,Mundka Industrial Area (M.I.A),78274.0,78424.0,21.0,weekday,,Light
13871,0 days 21:54:34,0 days 21:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,21,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),78874.0,79024.0,21.0,weekday,,Light
13872,0 days 22:04:34,0 days 22:04:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,4,28.68396,76.989822,Mundka Industrial Area (M.I.A),79474.0,79624.0,22.0,weekday,,Light
13873,0 days 22:14:34,0 days 22:14:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,14,28.68396,76.989822,Mundka Industrial Area (M.I.A),80074.0,80224.0,22.0,weekday,,Light
13874,0 days 22:24:34,0 days 22:24:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,24,28.68396,76.989822,Mundka Industrial Area (M.I.A),80674.0,80824.0,22.0,weekday,,Light
13875,0 days 22:34:34,0 days 22:34:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,34,28.68396,76.989822,Mundka Industrial Area (M.I.A),81274.0,81424.0,22.0,weekday,,Light
13876,0 days 22:44:34,0 days 22:44:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,44,28.68396,76.989822,Mundka Industrial Area (M.I.A),81874.0,82024.0,22.0,weekday,,Light
13877,0 days 22:54:34,0 days 22:54:54,196,6,7894.935,1,150.0,406.799,73.09225394290277,22,54,28.68396,76.989822,Mundka Industrial Area (M.I.A),82474.0,82624.0,22.0,weekday,,Light
14810,0 days 07:09:05,0 days 07:09:25,204,24,33009.559,1,175.0,0.875,0.1572170093831104,7,9,28.570208,77.187866,Bhikaji Cama Place,25745.0,25920.0,7.0,weekday,,Heavy
14811,0 days 07:15:20,0 days 07:15:40,204,24,33009.559,1,175.0,0.875,0.1572170093831104,7,15,28.570208,77.187866,Bhikaji Cama Place,26120.0,26295.0,7.0,weekday,,Heavy
14812,0 days 07:21:35,0 days 07:21:55,204,24,33009.559,1,175.0,0.875,0.1572170093831104,7,21,28.570208,77.187866,Bhikaji Cama Place,26495.0,26670.0,7.0,weekday,,Heavy
14813,0 days 07:27:50,0 days 07:28:10,204,24,33009.559,1,175.0,0.875,0.1572170093831104,7,28,28.570208,77.187866,Bhikaji Cama Place,26870.0,27045.0,7.0,weekday,,Heavy
